Conversion;Treatment;VisitorKnown;ViewsOnSale;ViewedBeforePageCART;HadBasketAdd;WasConvertedBefore;TimeSinceLastVisit;TimeSinceLastConversion;TimeOnProduct;TimeOnOverview;TimeOnSale;ClicksPerProduct;ChannelPaid;TimeToFirstSearch;TimeToFirstOverview;TimeToFirstProduct;TimeToFirstCART;TimeToFirstSale;TimeSinceFirstCART;NrDifferentProduct;TimeToBasketAdd;BasketQuantity;NormalizedBasketSum;TimeSinceClick;TimeSinceTabSwitch;ScreenWidth;DurationLastVisit;HourOfDay;PageIsHome;PageIsSearch;PageIsProduct;PageIsOverview;PageIsSale
0;1;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;29156;514613;667.088.239.658.343;0;0;139.346.467.067.547;3;27;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;3;267.689.931.696.855;0;1;1;25;1920;760.044.443.726.684;17;0;0;0;1;0
0;1;0;5;0;1;0;417.332.515.234.465;387.402.608.257.218;9788;28203;76060;4;0;139.346.467.067.547;107;71;272.951.640.667.025;8;320.822.592.791.824;1;83;1;6;1;143.125.195.099.837;1280;760.044.443.726.684;13;0;0;0;1;0
0;1;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;715.005.855.436.607;187389;667.088.239.658.343;152.824.775.433.392;0;139.346.467.067.547;0;130.773.922.536.703;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;0;267.689.931.696.855;0;1;1;1;1280;760.044.443.726.684;20;0;0;0;1;0
0;1;1;3;0;0;0;3640875;387.402.608.257.218;715.005.855.436.607;635.893.025.932.571;80600;152.824.775.433.392;0;139.346.467.067.547;741.542.893.631.471;130.773.922.536.703;272.951.640.667.025;0;320.822.592.791.824;0;267.689.931.696.855;0;1;2;143.125.195.099.837;1024;187;22;0;0;0;0;1
0;1;0;3;0;0;0;417.332.515.234.465;387.402.608.257.218;16541;635.893.025.932.571;22220;0;0;139.346.467.067.547;741.542.893.631.471;27;272.951.640.667.025;0;320.822.592.791.824;2;267.689.931.696.855;0;1;8;8;1600;760.044.443.726.684;8;0;0;0;0;1
0;1;1;0;0;0;0;417.332.515.234.465;387.402.608.257.218;0;19410;667.088.239.658.343;0;0;139.346.467.067.547;47;75;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;2;267.689.931.696.855;0;1;1;143.125.195.099.837;1680;760.044.443.726.684;7;0;0;1;0;0
0;1;0;3;0;1;0;417.332.515.234.465;387.402.608.257.218;13602;84161;19292;3;0;139.346.467.067.547;33;101;272.951.640.667.025;0;320.822.592.791.824;1;118;1;50;3;143.125.195.099.837;1366;760.044.443.726.684;8;0;0;0;1;0
0;1;1;0;0;0;0;2781057;387.402.608.257.218;715.005.855.436.607;35325;667.088.239.658.343;152.824.775.433.392;0;139.346.467.067.547;304;130.773.922.536.703;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;0;267.689.931.696.855;0;1;10;25;1093;242;19;0;0;0;1;0
0;1;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;71486;175687;667.088.239.658.343;1;0;139.346.467.067.547;0;31;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;3;267.689.931.696.855;0;1;1;138;1440;760.044.443.726.684;18;0;0;0;1;0
1;1;0;0;0;1;0;417.332.515.234.465;387.402.608.257.218;283493;341441;667.088.239.658.343;06. May;0;139.346.467.067.547;0;180;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;8;275;3;60;1;7;1366;760.044.443.726.684;8;0;0;1;0;0
0;1;0;13;0;0;0;417.332.515.234.465;387.402.608.257.218;715.005.855.436.607;635.893.025.932.571;445237;152.824.775.433.392;0;139.346.467.067.547;741.542.893.631.471;130.773.922.536.703;272.951.640.667.025;0;320.822.592.791.824;0;267.689.931.696.855;0;1;3;20;1366;760.044.443.726.684;16;0;0;0;0;1
0;1;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;8582;136073;667.088.239.658.343;2;0;139.346.467.067.547;72;195;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;1;267.689.931.696.855;0;1;2;17;1600;760.044.443.726.684;17;0;0;0;1;0
0;1;1;3;0;1;0;68148;387.402.608.257.218;10123;635.893.025.932.571;24515;2;0;139.346.467.067.547;741.542.893.631.471;45;272.951.640.667.025;0;320.822.592.791.824;1;63;1;63;8;143.125.195.099.837;1366;214;15;0;0;0;0;1
0;1;0;5;0;0;0;417.332.515.234.465;387.402.608.257.218;715.005.855.436.607;635.893.025.932.571;18818;152.824.775.433.392;0;139.346.467.067.547;741.542.893.631.471;130.773.922.536.703;272.951.640.667.025;9;320.822.592.791.824;0;267.689.931.696.855;0;1;2;4;1024;760.044.443.726.684;13;0;0;0;0;1
0;1;0;5;0;0;0;417.332.515.234.465;387.402.608.257.218;4194;635.893.025.932.571;179854;0;0;139.346.467.067.547;741.542.893.631.471;217;272.951.640.667.025;27;320.822.592.791.824;1;267.689.931.696.855;0;1;6;6;1920;760.044.443.726.684;10;0;0;0;0;1
0;1;1;0;0;0;0;417.332.515.234.465;387.402.608.257.218;715.005.855.436.607;126280;667.088.239.658.343;152.824.775.433.392;0;139.346.467.067.547;0;130.773.922.536.703;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;0;267.689.931.696.855;0;1;1;143.125.195.099.837;1680;760.044.443.726.684;10;0;0;0;1;0
0;1;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;715.005.855.436.607;0;667.088.239.658.343;152.824.775.433.392;0;139.346.467.067.547;13;130.773.922.536.703;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;0;267.689.931.696.855;0;1;10;143.125.195.099.837;1366;760.044.443.726.684;21;0;0;0;1;0
0;1;0;5;0;0;0;417.332.515.234.465;387.402.608.257.218;715.005.855.436.607;635.893.025.932.571;23336;152.824.775.433.392;0;139.346.467.067.547;741.542.893.631.471;130.773.922.536.703;272.951.640.667.025;0;320.822.592.791.824;0;267.689.931.696.855;0;1;1;143.125.195.099.837;1440;760.044.443.726.684;9;0;0;0;0;1
0;1;1;9;0;0;0;50130;387.402.608.257.218;0;635.893.025.932.571;151145;0;0;139.346.467.067.547;741.542.893.631.471;89;272.951.640.667.025;0;320.822.592.791.824;3;267.689.931.696.855;0;1;0;143.125.195.099.837;1440;272;13;0;0;1;0;0
0;1;0;1;0;0;0;417.332.515.234.465;387.402.608.257.218;715.005.855.436.607;67148;2984;152.824.775.433.392;0;139.346.467.067.547;6;130.773.922.536.703;272.951.640.667.025;0;320.822.592.791.824;0;267.689.931.696.855;0;1;2;43;1600;760.044.443.726.684;14;0;0;0;1;0
0;1;0;1;0;0;0;417.332.515.234.465;387.402.608.257.218;50148;201948;29955;2;0;139.346.467.067.547;0;43;272.951.640.667.025;82;320.822.592.791.824;2;267.689.931.696.855;0;1;1;143.125.195.099.837;1366;760.044.443.726.684;17;0;0;0;1;0
0;1;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;7481;106488;667.088.239.658.343;0;0;139.346.467.067.547;0;87;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;1;267.689.931.696.855;0;1;0;0;1280;760.044.443.726.684;6;0;0;0;1;0
0;1;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;0;0;667.088.239.658.343;0;0;5;36;12;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;1;267.689.931.696.855;0;1;1;143.125.195.099.837;1600;760.044.443.726.684;9;0;0;0;1;0
0;1;0;1;0;0;0;417.332.515.234.465;387.402.608.257.218;34194;101743;2567;02. May;0;139.346.467.067.547;63;23;272.951.640.667.025;18;320.822.592.791.824;2;267.689.931.696.855;0;1;2;11;1680;760.044.443.726.684;8;0;0;1;0;0
0;1;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;2662;107367;667.088.239.658.343;1;0;139.346.467.067.547;27;51;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;2;267.689.931.696.855;0;1;1;143.125.195.099.837;1051;760.044.443.726.684;18;0;0;1;0;0
0;1;0;0;0;1;0;417.332.515.234.465;387.402.608.257.218;345373;268023;667.088.239.658.343;Mar 75;0;139.346.467.067.547;0;80;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;4;424;2;22;6;143.125.195.099.837;1024;760.044.443.726.684;9;0;0;0;1;0
0;1;1;1;0;0;0;417.332.515.234.465;387.402.608.257.218;0;15220;0;0;0;139.346.467.067.547;686;705;272.951.640.667.025;0;320.822.592.791.824;1;267.689.931.696.855;0;1;4;19;1093;760.044.443.726.684;21;0;0;1;0;0
0;1;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;715.005.855.436.607;42189;667.088.239.658.343;152.824.775.433.392;0;139.346.467.067.547;9;130.773.922.536.703;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;0;267.689.931.696.855;0;1;2;143.125.195.099.837;1600;760.044.443.726.684;14;0;0;0;1;0
1;1;0;0;0;1;0;417.332.515.234.465;387.402.608.257.218;500219;1203021;667.088.239.658.343;06. Aug;0;1121;193;0;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;5;1887;2;18;20;35;1024;760.044.443.726.684;16;0;0;0;1;0
0;1;0;3;0;0;0;417.332.515.234.465;387.402.608.257.218;8292;71332;67159;1;0;139.346.467.067.547;42;88;272.951.640.667.025;0;320.822.592.791.824;3;267.689.931.696.855;0;1;40;40;1280;760.044.443.726.684;20;0;0;0;0;1
0;1;1;2;0;0;0;417.332.515.234.465;387.402.608.257.218;715.005.855.436.607;15097;23539;152.824.775.433.392;0;139.346.467.067.547;0;130.773.922.536.703;272.951.640.667.025;41;320.822.592.791.824;0;267.689.931.696.855;0;1;3;143.125.195.099.837;1280;760.044.443.726.684;9;0;0;0;0;1
0;1;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;9566;106059;667.088.239.658.343;0;0;139.346.467.067.547;7;126;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;1;267.689.931.696.855;0;1;33;143.125.195.099.837;1600;760.044.443.726.684;18;0;0;0;1;0
1;1;1;0;0;0;0;417.332.515.234.465;387.402.608.257.218;715.005.855.436.607;635.893.025.932.571;667.088.239.658.343;152.824.775.433.392;0;139.346.467.067.547;741.542.893.631.471;130.773.922.536.703;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;0;267.689.931.696.855;0;1;20;31;1366;760.044.443.726.684;16;1;0;0;0;0
0;1;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;0;144929;667.088.239.658.343;0;0;139.346.467.067.547;20;180;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;1;267.689.931.696.855;0;1;2;143.125.195.099.837;1524;760.044.443.726.684;9;0;0;1;0;0
1;1;0;1;0;1;0;417.332.515.234.465;387.402.608.257.218;117309;588622;54766;15;0;139.346.467.067.547;58;657;272.951.640.667.025;0;320.822.592.791.824;1;778;1;51;46;121;1280;760.044.443.726.684;23;0;0;0;1;0
0;1;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;715.005.855.436.607;416904;667.088.239.658.343;152.824.775.433.392;0;139.346.467.067.547;0;130.773.922.536.703;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;0;267.689.931.696.855;0;1;4;143.125.195.099.837;1024;760.044.443.726.684;14;0;0;0;1;0
0;1;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;22871;13465;667.088.239.658.343;0;0;139.346.467.067.547;7;17;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;1;267.689.931.696.855;0;1;0;1;1920;760.044.443.726.684;23;0;0;0;1;0
0;1;1;0;0;0;0;417.332.515.234.465;387.402.608.257.218;715.005.855.436.607;71597;667.088.239.658.343;152.824.775.433.392;0;139.346.467.067.547;0;130.773.922.536.703;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;0;267.689.931.696.855;0;1;4;143.125.195.099.837;1280;760.044.443.726.684;16;0;0;0;1;0
0;1;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;22393;54241;667.088.239.658.343;0.5;0;139.346.467.067.547;0;22;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;2;267.689.931.696.855;0;1;1;143.125.195.099.837;1680;760.044.443.726.684;12;0;0;0;1;0
0;1;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;715.005.855.436.607;231336;667.088.239.658.343;152.824.775.433.392;0;139.346.467.067.547;0;130.773.922.536.703;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;0;267.689.931.696.855;0;1;1;143.125.195.099.837;1920;760.044.443.726.684;21;0;0;0;1;0
0;1;0;7;0;0;0;417.332.515.234.465;387.402.608.257.218;32299;635.893.025.932.571;709205;166.666.666.666.667;0;139.346.467.067.547;741.542.893.631.471;47;272.951.640.667.025;11;320.822.592.791.824;3;267.689.931.696.855;0;1;1;143.125.195.099.837;1366;760.044.443.726.684;12;0;0;1;0;0
0;1;1;0;0;0;0;2566714;387.402.608.257.218;13360;133533;667.088.239.658.343;1;0;139.346.467.067.547;0;143;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;1;267.689.931.696.855;0;1;1;143.125.195.099.837;1920;92;9;0;0;0;1;0
0;1;0;4;0;0;0;417.332.515.234.465;387.402.608.257.218;0;635.893.025.932.571;5203;0;0;139.346.467.067.547;741.542.893.631.471;26;272.951.640.667.025;0;320.822.592.791.824;1;267.689.931.696.855;0;1;26;143.125.195.099.837;1680;760.044.443.726.684;7;0;0;0;0;1
1;1;0;0;1;1;0;417.332.515.234.465;387.402.608.257.218;60413;21546;667.088.239.658.343;166.666.666.666.667;0;139.346.467.067.547;23;0;53;792.896.657.825.784;309;1;53;1;10;2;39;1600;760.044.443.726.684;18;0;0;0;1;0
0;1;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;715.005.855.436.607;238800;667.088.239.658.343;152.824.775.433.392;0;139.346.467.067.547;0;130.773.922.536.703;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;0;267.689.931.696.855;0;1;5;42;1536;760.044.443.726.684;6;0;0;0;1;0
0;1;0;3;0;0;0;417.332.515.234.465;387.402.608.257.218;715.005.855.436.607;2237;45072;152.824.775.433.392;0;139.346.467.067.547;54;130.773.922.536.703;272.951.640.667.025;0;320.822.592.791.824;0;267.689.931.696.855;0;1;3;5;1024;760.044.443.726.684;16;0;0;0;1;0
1;1;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;57750;556424;667.088.239.658.343;02. May;0;139.346.467.067.547;0;543;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;2;267.689.931.696.855;0;1;31;31;1280;760.044.443.726.684;8;0;0;1;0;0
0;1;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;715.005.855.436.607;53018;667.088.239.658.343;152.824.775.433.392;0;139.346.467.067.547;17;130.773.922.536.703;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;0;267.689.931.696.855;0;1;2;7;1280;760.044.443.726.684;12;0;0;0;1;0
0;1;0;5;0;0;0;417.332.515.234.465;387.402.608.257.218;2266;635.893.025.932.571;111749;0;0;139.346.467.067.547;741.542.893.631.471;32;272.951.640.667.025;0;320.822.592.791.824;2;267.689.931.696.855;0;1;1;16;1920;760.044.443.726.684;8;0;0;1;0;0
0;1;0;4;0;0;0;417.332.515.234.465;387.402.608.257.218;715.005.855.436.607;156304;85512;152.824.775.433.392;0;139.346.467.067.547;154;130.773.922.536.703;272.951.640.667.025;62;320.822.592.791.824;0;267.689.931.696.855;0;1;1;143.125.195.099.837;1280;760.044.443.726.684;13;0;0;0;1;0
0;1;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;715.005.855.436.607;386802;667.088.239.658.343;152.824.775.433.392;0;139.346.467.067.547;0;130.773.922.536.703;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;0;267.689.931.696.855;0;1;15;51;1536;760.044.443.726.684;17;0;0;0;1;0
0;1;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;44947;155665;667.088.239.658.343;3;0;139.346.467.067.547;13;121;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;1;267.689.931.696.855;0;1;7;71;1366;760.044.443.726.684;14;0;0;0;1;0
0;1;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;715.005.855.436.607;247921;667.088.239.658.343;152.824.775.433.392;0;139.346.467.067.547;0;130.773.922.536.703;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;0;267.689.931.696.855;0;1;1;18;1600;760.044.443.726.684;17;0;0;0;1;0
0;1;0;1;0;0;0;417.332.515.234.465;387.402.608.257.218;0;36162;11378;0;0;139.346.467.067.547;13;59;272.951.640.667.025;0;320.822.592.791.824;1;267.689.931.696.855;0;1;3;31;1366;760.044.443.726.684;9;0;0;1;0;0
0;1;0;0;0;1;0;417.332.515.234.465;387.402.608.257.218;44377;88693;667.088.239.658.343;3;0;139.346.467.067.547;37;63;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;2;104;1;6;11;143.125.195.099.837;1280;760.044.443.726.684;5;0;0;0;1;0
0;1;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;715.005.855.436.607;161147;667.088.239.658.343;152.824.775.433.392;0;139.346.467.067.547;0;130.773.922.536.703;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;0;267.689.931.696.855;0;1;1;143.125.195.099.837;1920;760.044.443.726.684;20;0;0;0;1;0
0;1;0;3;0;0;0;417.332.515.234.465;387.402.608.257.218;80871;635.893.025.932.571;204469;1;0;139.346.467.067.547;741.542.893.631.471;39;272.951.640.667.025;5;320.822.592.791.824;2;267.689.931.696.855;0;1;55;143.125.195.099.837;1366;760.044.443.726.684;21;0;0;0;0;1
0;1;0;2;0;0;0;417.332.515.234.465;387.402.608.257.218;8449;88526;62050;1;0;139.346.467.067.547;23;44;272.951.640.667.025;131;320.822.592.791.824;2;267.689.931.696.855;0;1;1;38;1366;760.044.443.726.684;19;0;0;0;1;0
0;1;0;2;0;0;0;417.332.515.234.465;387.402.608.257.218;715.005.855.436.607;29866;35729;152.824.775.433.392;0;139.346.467.067.547;0;130.773.922.536.703;272.951.640.667.025;39;320.822.592.791.824;0;267.689.931.696.855;0;1;2;143.125.195.099.837;1920;760.044.443.726.684;8;0;0;0;0;1
0;1;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;50271;295970;667.088.239.658.343;2;0;139.346.467.067.547;0;324;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;2;267.689.931.696.855;0;1;2;143.125.195.099.837;1366;760.044.443.726.684;3;0;0;1;0;0
0;1;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;0;24308;667.088.239.658.343;0;0;139.346.467.067.547;0;25;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;1;267.689.931.696.855;0;1;1;143.125.195.099.837;1600;760.044.443.726.684;10;0;0;0;1;0
1;1;0;5;1;1;0;417.332.515.234.465;387.402.608.257.218;26091;37178;109573;2;0;139.346.467.067.547;30;39;68;0;144;1;68;1;67;3;143.125.195.099.837;1600;760.044.443.726.684;7;0;0;0;1;0
0;1;0;4;0;1;0;417.332.515.234.465;387.402.608.257.218;49696;635.893.025.932.571;263922;4;0;139.346.467.067.547;741.542.893.631.471;77;272.951.640.667.025;0;320.822.592.791.824;1;129;1;11;2;82;1366;760.044.443.726.684;7;0;0;0;0;1
0;1;0;1;0;0;0;417.332.515.234.465;387.402.608.257.218;715.005.855.436.607;24140;0;152.824.775.433.392;0;139.346.467.067.547;6;130.773.922.536.703;272.951.640.667.025;33;320.822.592.791.824;0;267.689.931.696.855;0;1;2;16;1680;760.044.443.726.684;18;0;0;0;0;1
0;1;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;715.005.855.436.607;15492;667.088.239.658.343;152.824.775.433.392;0;139.346.467.067.547;22;130.773.922.536.703;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;0;267.689.931.696.855;0;1;1;3;1280;760.044.443.726.684;6;0;0;0;1;0
0;1;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;66449;54284;667.088.239.658.343;7;0;139.346.467.067.547;11;20;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;1;267.689.931.696.855;0;1;2;28;1360;760.044.443.726.684;19;0;0;0;1;0
0;1;0;2;0;0;0;417.332.515.234.465;387.402.608.257.218;16069;76900;33437;0;0;139.346.467.067.547;39;76;272.951.640.667.025;0;320.822.592.791.824;1;267.689.931.696.855;0;1;3;25;1152;760.044.443.726.684;21;0;0;0;1;0
0;1;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;31537;197883;667.088.239.658.343;01. May;0;139.346.467.067.547;36;76;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;4;267.689.931.696.855;0;1;71;98;1280;760.044.443.726.684;14;0;0;0;1;0
1;1;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;715.005.855.436.607;77874;667.088.239.658.343;152.824.775.433.392;1;139.346.467.067.547;70;130.773.922.536.703;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;0;267.689.931.696.855;0;1;5;39;1366;760.044.443.726.684;17;0;0;0;1;0
1;1;1;0;0;0;0;3382244;387.402.608.257.218;0;51351;667.088.239.658.343;0;0;139.346.467.067.547;5;68;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;1;267.689.931.696.855;0;1;0;18;1024;179;22;0;0;1;0;0
0;1;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;9136;12366;667.088.239.658.343;2;0;139.346.467.067.547;22;37;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;1;267.689.931.696.855;0;1;6;11;1252;760.044.443.726.684;14;0;0;0;1;0
0;1;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;3973;92675;667.088.239.658.343;0;0;139.346.467.067.547;0;21;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;1;267.689.931.696.855;0;1;2;52;1600;760.044.443.726.684;5;0;0;0;1;0
0;1;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;715.005.855.436.607;122663;667.088.239.658.343;152.824.775.433.392;0;139.346.467.067.547;0;130.773.922.536.703;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;0;267.689.931.696.855;0;1;19;143.125.195.099.837;1600;760.044.443.726.684;14;0;0;0;1;0
0;1;0;3;0;0;0;417.332.515.234.465;387.402.608.257.218;115809;83075;127340;133.333.333.333.333;0;139.346.467.067.547;0;33;272.951.640.667.025;129;320.822.592.791.824;3;267.689.931.696.855;0;1;8;143.125.195.099.837;1280;760.044.443.726.684;7;0;0;0;1;0
0;1;0;1;0;0;0;417.332.515.234.465;387.402.608.257.218;715.005.855.436.607;172733;32313;152.824.775.433.392;0;139.346.467.067.547;0;130.773.922.536.703;272.951.640.667.025;120;320.822.592.791.824;0;267.689.931.696.855;0;1;2;143.125.195.099.837;1600;760.044.443.726.684;18;0;0;0;1;0
1;1;1;0;0;0;0;2357031;387.402.608.257.218;159928;107078;667.088.239.658.343;433.333.333.333.333;0;139.346.467.067.547;0;16;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;3;267.689.931.696.855;0;1;1;18;1600;326;20;0;0;1;0;0
0;1;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;33305;20317;667.088.239.658.343;04. May;0;139.346.467.067.547;18;45;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;2;267.689.931.696.855;0;1;5;5;1280;760.044.443.726.684;17;0;0;0;1;0
0;1;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;715.005.855.436.607;148563;667.088.239.658.343;152.824.775.433.392;0;139.346.467.067.547;0;130.773.922.536.703;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;0;267.689.931.696.855;0;1;1;16;1440;760.044.443.726.684;14;0;0;0;1;0
0;1;1;3;0;0;0;101135;387.402.608.257.218;715.005.855.436.607;635.893.025.932.571;13929;152.824.775.433.392;0;139.346.467.067.547;741.542.893.631.471;130.773.922.536.703;272.951.640.667.025;0;320.822.592.791.824;0;267.689.931.696.855;0;1;1;143.125.195.099.837;1920;73;13;0;0;0;0;1
0;1;0;15;0;0;0;417.332.515.234.465;387.402.608.257.218;12912;635.893.025.932.571;200075;0;0;139.346.467.067.547;741.542.893.631.471;75;272.951.640.667.025;15;320.822.592.791.824;1;267.689.931.696.855;0;1;1;5;1680;760.044.443.726.684;18;0;0;0;0;1
0;1;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;45108;97122;667.088.239.658.343;133.333.333.333.333;0;139.346.467.067.547;18;45;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;3;267.689.931.696.855;0;1;1;10;1366;760.044.443.726.684;21;0;0;0;1;0
0;1;0;6;0;0;0;417.332.515.234.465;387.402.608.257.218;0;635.893.025.932.571;240235;0;0;139.346.467.067.547;741.542.893.631.471;744;272.951.640.667.025;0;320.822.592.791.824;1;267.689.931.696.855;0;1;2;47;1600;760.044.443.726.684;12;0;0;1;0;0
0;1;0;3;0;0;0;417.332.515.234.465;387.402.608.257.218;715.005.855.436.607;30107;60669;152.824.775.433.392;0;139.346.467.067.547;17;130.773.922.536.703;272.951.640.667.025;75;320.822.592.791.824;0;267.689.931.696.855;0;1;1;17;1920;760.044.443.726.684;8;0;0;0;1;0
0;1;0;0;0;1;0;417.332.515.234.465;387.402.608.257.218;29348;62427;667.088.239.658.343;Jan 75;0;139.346.467.067.547;0;33;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;4;63;1;67;1;143.125.195.099.837;1920;760.044.443.726.684;9;0;0;1;0;0
0;1;1;0;0;0;0;3886488;387.402.608.257.218;715.005.855.436.607;28010;667.088.239.658.343;152.824.775.433.392;0;139.346.467.067.547;0;130.773.922.536.703;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;0;267.689.931.696.855;0;1;3;143.125.195.099.837;1600;4891;21;0;0;0;1;0
0;1;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;52468;218394;667.088.239.658.343;2;0;139.346.467.067.547;54;207;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;1;267.689.931.696.855;0;1;2;143.125.195.099.837;1366;760.044.443.726.684;15;0;0;0;1;0
0;1;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;715.005.855.436.607;80269;667.088.239.658.343;152.824.775.433.392;0;139.346.467.067.547;8;130.773.922.536.703;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;0;267.689.931.696.855;0;1;5;143.125.195.099.837;1920;760.044.443.726.684;17;0;0;0;1;0
0;1;0;1;0;0;0;417.332.515.234.465;387.402.608.257.218;715.005.855.436.607;43483;73999;152.824.775.433.392;0;88;55;130.773.922.536.703;272.951.640.667.025;30;320.822.592.791.824;0;267.689.931.696.855;0;1;18;143.125.195.099.837;1440;760.044.443.726.684;6;1;0;0;0;0
0;1;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;70609;155086;667.088.239.658.343;01. May;0;78;0;244;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;2;267.689.931.696.855;0;1;9;143.125.195.099.837;1280;760.044.443.726.684;14;0;0;0;1;0
0;1;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;24993;47679;667.088.239.658.343;2;0;139.346.467.067.547;6;27;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;2;267.689.931.696.855;0;1;6;23;1366;760.044.443.726.684;18;0;0;0;1;0
0;1;0;0;0;0;0;417.332.515.234.465;387.402.608.257.218;2826;72721;667.088.239.658.343;0;0;139.346.467.067.547;0;77;272.951.640.667.025;792.896.657.825.784;320.822.592.791.824;1;267.689.931.696.855;0;1;3;3;1366;760.044.443.726.684;16;0;0;0;1;0
