p2_uplift_seminarWI
Conversion;Treatment;VisitorKnown;ViewsOnSale;ViewedBeforePageCART;HadBasketAdd;WasConvertedBefore;TimeSinceLastVisit;TimeSinceLastConversion;TimeOnProduct;TimeOnOverview;TimeOnSale;ClicksPerProduct;ChannelPaid;TimeToFirstSearch;TimeToFirstOverview;TimeToFirstProduct;TimeToFirstCART;TimeToFirstSale;TimeSinceFirstCART;NrDifferentProduct;TimeToBasketAdd;BasketQuantity;NormalizedBasketSum;TimeSinceClick;TimeSinceTabSwitch;ScreenWidth;DurationLastVisit;HourOfDay;PageIsHome;PageIsSearch;PageIsProduct;PageIsOverview;PageIsSale
0;1;1;0;0;0;0;;;;478;;;0;;32;;;;;0;;0;1;4;5;1366;;21;0;0;0;1;0
0;1;0;0;0;0;0;;;153217;3230;;;0;96;3097;0;;;;1;;0;1;4;20;1680;;6;0;1;0;0;0
0;1;0;0;0;0;0;;;7970;7897;;0;0;;12;45;;;;1;;0;1;2;;1366;;14;0;0;0;1;0
0;1;1;0;0;0;0;;;39929;6087;;1;0;;12;41;;;;2;;0;1;21;;1920;;17;0;0;0;1;0
0;1;1;0;0;0;0;;;52299;4666;;;0;;51;0;;;;1;;0;1;5;;2560;;10;0;0;1;0;0
0;1;0;0;0;0;0;;;0;11300;;0;0;;8;24;;;;1;;0;1;2;24;1600;;12;0;0;0;1;0
0;1;1;0;0;0;0;7391699;;67699;1;;0;0;30;;0;;;;2;;0;1;73;;1920;274;8;0;1;0;0;0
0;1;0;0;0;0;0;;;0;8107;;0;0;;0;245;;;;3;;0;1;12;268;1920;;18;0;0;1;0;0
0;1;1;0;0;0;0;6934101;;;1;;;0;21;;;;;;0;;0;1;7;;1280;394;23;0;1;0;0;0
0;1;1;0;0;0;0;;;133124;2;;;0;;53;0;;;;5;;0;1;25;25;1366;;11;0;0;0;1;0
0;1;0;0;0;0;0;;;;9719;;;0;117;1;;;;;0;;0;1;1;;1920;;7;0;1;0;0;0
0;1;0;0;0;0;0;;;140310;11431;;0;0;;0;98;;;;1;;0;1;118;;1366;;20;0;0;0;1;0
1;1;1;0;1;1;0;;;62113;4519;;4;0;;77;0;127;;55;1;77;1;623;2;49;1440;;10;0;0;0;0;0
0;1;1;0;0;0;1;1127443;935515;46741;4392;;;0;;10;37;;;;1;;0;1;2;;1920;298;13;0;0;1;0;0
0;1;0;0;0;0;0;;;;2;;;0;;0;;;;;0;;0;1;73;;1366;;15;0;0;0;0;0
0;1;1;0;0;0;0;3170312;;36554;9289;;0;0;;0;68;;;;1;;0;1;3;8;1440;798;11;0;0;0;1;0
0;1;0;6;0;0;0;;;165480;1;157987;2;0;;;175;;0;;1;;0;1;98;170;1600;;12;0;0;0;0;1
0;1;0;1;0;0;0;;;;8662;1090;;0;;6;;;0;;0;;0;1;7;14;1366;;13;0;0;0;1;0
1;1;1;0;0;0;1;1177608;1177608;;1;;;0;;;;;;;0;;0;1;57;66;1600;2042;8;1;0;0;0;0
0;1;0;0;0;0;0;;;234592;3263;;;0;25;470;125;;;;2;;0;1;2;51;1280;;16;0;0;0;1;0
0;1;0;0;0;0;0;;;85345;8738;;;0;354;0;92;;;;3;;0;1;5;16;1366;;16;0;0;0;1;0
0;1;0;0;0;0;0;;;50557;7025;;1;0;;0;25;;;;2;;0;1;1;;1920;;20;0;0;0;1;0
0;1;0;0;0;0;0;;;7043;2869;;1;0;;26;48;;;;1;;0;1;2;8;1920;;21;0;0;1;0;0
0;1;1;0;0;0;0;6005318;;241547;6855;;;0;;0;129;;;;3;;0;1;1;;1600;729;8;0;0;1;0;0
0;1;1;0;0;0;1;2330738;986216;93706;9767;;;0;;7;0;;;;5;;0;1;23;23;1280;1196;20;0;0;0;1;0
1;1;0;0;0;1;0;;;63211;4386;;;0;;0;28;;;;2;64;1;560;11;11;1536;;18;0;0;1;0;0
0;1;1;0;0;0;0;823809;;;7711;;;0;;41;;;;;0;;0;1;2;50;1366;1212;21;0;0;0;1;0
0;1;1;0;0;0;0;2512846;;76919;8575;;2;0;;0;58;;;;1;;0;1;4;78;1366;314;22;0;0;0;1;0
0;1;0;0;0;0;0;;;8193;3903;;;0;;0;8;;;;1;;0;1;1;;1920;;8;0;0;0;1;0
0;1;0;0;0;0;0;;;;7994;;;0;23;129;;;;;0;;0;1;2;;1600;;12;0;0;0;1;0
0;1;1;0;0;0;1;3536570;1875617;;1;;;0;;;;;;;0;;0;1;6;10;1920;93;11;0;0;0;0;0
0;1;0;0;0;0;0;;;;2759;;;0;;13;;;;;0;;0;1;1;61;1680;;6;0;0;0;1;0
0;1;0;0;0;0;0;;;0;3214;;0;0;;22;70;;;;1;;0;1;4;;1280;;22;0;0;1;0;0
0;1;0;0;0;0;0;;;23887;7498;;;0;;26;0;;;;3;;0;1;2;;1920;;7;1;0;0;0;0
0;1;1;0;0;0;0;;;118735;516;;0;0;;0;77;;;;3;;0;1;4;12;1536;;5;0;0;1;0;0
0;1;0;0;0;0;0;;;89713;3979;;;0;9;59;84;;;;1;;0;1;8;8;1366;;10;0;0;1;0;0
0;1;1;0;0;0;0;7173586;;0;9104;;0;0;;0;71;;;;1;;0;1;3;;1366;217;20;0;0;1;0;0
0;1;1;0;0;0;0;4665868;;61490;6678;;;0;14;60;42;;;;3;;0;1;4;28;1600;1038;13;0;0;1;0;0
0;1;0;0;0;0;0;;;;4206;;;0;;8;;;;;0;;0;1;2;;1920;;20;0;0;0;1;0
0;1;0;0;0;0;0;;;180076;9779;;;0;;0;44;;;;3;;0;1;69;;1280;;7;0;0;0;1;0
1;1;1;0;0;0;1;606662;593658;;4138;;;0;;304;;;;;0;;0;1;6;539;1600;3633;14;0;0;0;0;0
0;1;0;0;0;0;0;;;;1;;;0;;;;;;;0;;0;1;5;12;1366;;20;0;0;0;0;0
0;1;1;0;0;0;0;1304514;;155898;7189;;;0;;0;53;;;;1;;0;1;2;;1366;558;19;0;0;0;1;0
0;1;0;3;0;0;0;;;;2;92518;;0;;87;;;118;;0;;0;1;5;46;1366;;14;0;0;0;0;1
0;1;0;0;0;0;0;;;0;6956;;0;0;;6;51;;;;1;;0;1;0;44;1600;;19;0;0;1;0;0
0;1;1;0;0;0;0;286386;;;10104;;;0;;0;;;;;0;;0;1;3;20;1920;25;10;0;0;0;1;0
0;1;0;0;0;0;0;;;;9339;;;0;;6;;;;;0;;0;1;2;;1920;;12;0;0;0;1;0
0;1;1;0;0;0;0;2413327;;;7215;;;0;;0;;;;;0;;0;1;3;29;1440;632;18;0;0;0;1;0
1;1;1;2;0;0;1;6051197;1211187;;10953;19968;;0;;9;;;97;;0;;0;1;4;;1366;62;10;0;0;0;0;1
0;1;0;0;0;0;0;;;;1;;;0;;;;;;;0;;0;1;5;7;1280;;19;0;0;0;0;0
1;1;1;0;0;0;0;65650;;0;8510;;0;0;;23;109;;;;1;;0;1;1;;1440;116;9;0;0;1;0;0
0;1;1;0;0;0;0;4161692;;;8258;;;0;;23;;;;;0;;0;1;1;;1920;444;2;0;0;0;1;0
0;1;0;0;0;0;0;;;;10015;;;0;;0;;;;;0;;0;1;1;18;1920;;16;0;0;0;1;0
0;1;0;0;0;0;0;;;128701;4018;;1;0;;3;20;;;;3;;0;1;4;306;1280;;21;0;0;0;1;0
0;1;0;0;0;0;0;;;6041;11008;;1;0;;17;86;;;;1;;0;1;2;27;1680;;19;0;0;0;1;0
0;1;1;0;0;0;0;;;4882;5280;;0;0;;0;13;;;;1;;0;1;17;;1280;;9;0;0;0;1;0
0;1;1;0;0;0;0;;;38955;7637;;2;0;100;37;111;;;;2;;0;1;4;;1600;;10;0;1;0;0;0
0;1;0;0;0;0;0;;;;10255;;;0;;0;;;;;0;;0;1;3;;1527;;14;0;0;0;1;0
0;1;1;0;0;0;0;7711149;;;10693;;;0;;0;;;;;0;;0;1;3;36;1024;2209;20;0;0;0;1;0
0;1;0;0;0;0;0;;;123753;10931;;5;0;;125;0;;;;1;;0;1;2;;1920;;17;0;0;0;1;0
0;1;0;0;0;0;0;;;;1;;;0;;;;;;;0;;0;1;2;101;1920;;11;1;0;0;0;0
0;1;0;0;0;0;0;;;220944;9361;;;0;;461;87;;;;4;;0;1;5;69;1280;;22;0;0;1;0;0
0;1;0;0;0;0;0;;;22908;715;;;0;;0;94;;;;1;;0;1;3;;1366;;18;0;0;0;1;0
0;1;1;0;0;0;0;2930320;;0;940;;0;0;;7;23;;;;1;;0;1;4;11;1600;58;10;0;0;1;0;0
0;1;1;0;0;0;0;67410;;35725;6196;;;0;;39;0;;;;3;;0;1;2;10;1920;46;15;0;0;1;0;0
1;1;1;0;0;1;0;;;206902;6518;;;0;;129;0;;;;7;97;4;1037;4;;1518;;6;0;0;1;0;0
0;1;1;0;0;0;1;4583232;3147893;0;1;;0;0;;;0;;;;1;;0;1;5;;1920;1328;18;0;0;0;0;0
0;1;1;0;0;0;0;;;33222;11456;;1;0;;37;0;;;;1;;0;1;7;15;1280;;12;0;0;0;1;0
0;1;1;0;0;0;0;200809;;25232;7903;;;0;;0;27;;;;3;;0;1;103;;1280;58;6;0;0;1;0;0
0;1;0;0;0;0;0;;;13606;1012;;0;0;;0;128;;;;1;;0;1;16;16;1536;;11;0;0;0;1;0
1;1;0;0;0;1;0;;;85512;1;;2;0;0;;11;;;;2;70;1;231;4;13;1440;;10;0;1;0;0;0
0;1;0;0;0;0;0;;;0;1;;0;0;;;0;;;;2;;0;1;6;;1280;;4;0;0;1;0;0
0;1;1;0;0;0;0;;;32260;3663;;4;0;;0;4;;;;1;;0;1;15;;1920;;11;0;0;0;1;0
0;1;1;0;0;0;0;;;;8600;;;0;;39;;;;;0;;0;1;9;;1366;;9;0;0;0;1;0
0;1;0;0;0;0;0;;;0;1;;0;0;;;0;;;;2;;0;1;10;;1280;;10;0;0;1;0;0
0;1;0;0;0;0;0;;;0;1;;0;0;;;0;;;;2;;0;1;10;;1280;;15;0;0;1;0;0
0;1;0;0;0;0;0;;;0;2663;;0;0;;0;207;;;;1;;0;1;5;;1280;;13;0;0;1;0;0
0;1;0;0;0;0;0;;;0;1;;0;0;;;0;;;;2;;0;1;5;;1280;;7;0;0;1;0;0
0;1;1;0;0;0;0;;;;5702;;;0;;44;;;;;0;;0;1;3;;1366;;12;0;0;0;1;0
0;1;0;0;0;0;0;;;8546;3122;;0;0;;0;517;;;;1;;0;1;16;;1440;;14;0;0;0;1;0
0;1;0;13;0;0;0;;;;1;312046;;0;33;;;;135;;0;;0;1;4;;1280;;8;0;1;0;0;0
0;1;0;0;0;0;0;;;60137;6311;;;0;;0;20;;;;3;;0;1;3;8;1920;;7;0;0;1;0;0
0;1;0;0;0;0;0;;;0;1;;0;0;;;0;;;;2;;0;1;6;;1280;;11;0;0;1;0;0
0;1;1;0;0;0;0;;;25762;7892;;1;0;;27;0;;;;1;;0;1;1;;1280;;9;0;0;0;1;0
0;1;0;0;0;0;0;;;0;1;;0;0;;;0;;;;2;;0;1;6;;1280;;2;0;0;1;0;0
0;1;0;0;0;0;0;;;2905;1;;;0;12;;54;;;;2;;0;1;4;;1680;;11;0;0;1;0;0
1;1;0;0;0;0;0;;;167647;11124;;2;0;;0;93;;;;1;;0;1;150;;1829;;14;0;0;1;0;0
0;1;0;0;0;0;0;;;161205;7733;;;0;;0;32;;;;3;;0;1;400;400;1680;;9;0;0;1;0;0
1;1;0;0;0;1;0;;;35842;3127;;;0;;37;0;;;;4;37;1;1526;0;5;1920;;12;0;0;1;0;0
0;1;1;0;0;0;0;;;;8038;;;0;;0;;;;;0;;0;1;4;;1280;;9;0;0;0;1;0
0;1;1;0;0;0;0;2591716;;115415;1;;0;0;28;;72;;;;2;;0;1;93;93;853;126;10;0;1;0;0;0
0;1;0;0;0;0;0;;;25036;9103;;;0;;46;18;;;;2;;0;1;3;41;1920;;6;0;0;1;0;0
0;1;0;0;0;0;0;;;178597;9908;;6;0;195;0;12;;;;1;;0;1;3;4;1366;;10;0;0;0;1;0
1;1;0;1;0;0;0;;;143394;11715;2550;;0;;8;29;;0;;2;;0;1;5;258;1366;;16;0;0;0;1;0
1;1;1;0;0;0;0;5360498;;15625;6284;;0;0;;2585;2624;;;;1;;0;1;17;17;1920;309;10;0;0;0;1;0
0;1;0;0;0;0;0;;;37807;2822;;;0;;7;26;;;;2;;0;1;4;4;1920;;14;0;0;0;1;0
0;1;1;0;0;0;0;;;14882;6148;;0;0;;0;45;;;;1;;0;1;23;;1301;;16;0;0;0;1;0
0;1;0;0;0;0;0;;;0;1;;0;0;;;0;;;;1;;0;1;14;;1280;;4;0;0;1;0;0
0;1;0;0;0;0;0;;;100239;6337;;2;0;187;43;84;;;;1;;0;1;5;;1280;;13;0;0;0;1;0
1;1;1;0;0;0;1;2315598;2315598;0;1;;0;0;;;225;;;;1;;0;1;184;;1600;2434;10;0;0;1;0;0
0;1;1;0;0;0;0;7268862;;58765;6001;;;0;;20;40;;;;5;;0;1;22;;1920;30;13;0;0;1;0;0
0;1;0;0;0;0;0;;;0;1;;0;0;;;0;;;;1;;0;1;5;;1280;;7;0;0;1;0;0
0;1;0;0;0;0;0;;;29352;8933;;1;0;;6;33;;;;1;;0;1;2;18;1920;;8;0;0;0;1;0
1;1;1;0;1;1;0;1130629;;81677;1;;4;0;61;;0;177;;15;2;61;3;282;5;8;1366;226;15;0;0;0;0;0
0;1;0;0;0;0;0;;;205256;3612;;;0;;29;0;;;;9;;0;1;5;;1680;;2;0;0;1;0;0
0;1;1;0;0;0;0;;;105385;3805;;;0;125;20;494;;;;2;;0;1;5;14;1280;;13;0;1;0;0;0
0;1;1;0;0;0;0;5970511;;37976;7481;;;0;;0;13;;;;3;;0;1;29;48;1366;1746;15;0;0;0;1;0
0;1;0;0;0;0;0;;;250839;6901;;1;0;;0;40;;;;2;;0;1;128;;1280;;11;0;0;0;1;0
0;1;0;0;0;0;0;;;147685;2;;2;0;;163;0;;;;2;;0;1;4;7;1093;;19;0;0;0;1;0
1;1;1;0;0;0;1;6226852;2421553;0;3189;;0;0;149;34;249;;;;1;;0;1;9;;1600;187;22;0;0;0;1;0
0;1;1;0;0;0;0;;;;1;;;0;;;;;;;0;;0;1;81;139;1366;;21;1;0;0;0;0
1;1;1;0;1;0;1;7761357;7761357;0;1561;;0;0;;7;24;0;;24;1;;0;1;3;;1366;397;12;0;0;1;0;0
0;1;0;0;0;0;0;;;;2087;;;0;;35;;;;;0;;0;1;2;;1920;;14;0;0;0;1;0
1;1;0;0;0;1;0;;;31720;3341;;2;0;;0;80;;;;1;113;2;193;3;6;1920;;18;0;0;1;0;0
0;1;1;0;0;0;0;;;;2;;;0;90;108;;;;;0;;0;1;6;;1280;;19;0;0;0;1;0
0;1;1;0;0;0;0;;;76510;3265;;1;0;;42;63;;;;1;;0;1;2;9;1152;;19;0;0;0;1;0
0;1;0;0;0;0;0;;;;9344;;;0;;0;;;;;0;;0;1;6;;1366;;20;0;0;0;1;0
0;1;0;0;0;0;0;;;0;1;;0;0;;;0;;;;2;;0;1;6;;1280;;12;0;0;1;0;0
0;1;1;0;0;0;0;7567060;;85946;10120;;1;0;;10;64;;;;2;;0;1;2;;1366;2441;9;0;0;0;1;0
0;1;0;0;0;0;0;;;28763;8906;;0;0;;0;68;;;;1;;0;1;44;;1366;;18;0;0;0;1;0
0;1;1;0;0;0;0;;;25525;4981;;1;0;;0;18;;;;1;;0;1;1;;1920;;17;0;0;0;1;0
0;1;0;0;0;0;0;;;27688;11500;;1;0;;0;111;;;;1;;0;1;5;;1366;;16;0;0;0;1;0
0;1;0;0;0;0;0;;;250728;1214;;;0;8;1412;18;;;;3;;0;1;2;2;1280;;14;0;0;1;0;0
0;1;0;0;0;0;0;;;94592;530;;;0;;0;1196;;;;3;;0;1;11;11;1366;;20;0;0;0;1;0
0;1;0;0;0;0;0;;;0;1;;0;0;;;0;;;;1;;0;1;5;;1280;;20;0;0;1;0;0
0;1;1;0;0;0;0;1401099;;89978;1;;1;0;93;;0;;;;2;;0;1;2;;1366;81;15;0;0;1;0;0
0;1;0;0;0;0;0;;;;3310;;;0;;0;;;;;0;;0;1;14;;1280;;13;0;0;0;1;0
1;1;0;0;0;0;0;;;23270;10782;;;0;85;0;121;;;;1;;0;1;24;24;1280;;9;0;0;1;0;0
0;1;1;0;0;0;0;;;58748;2842;;0;0;;120;149;;;;1;;0;1;396;396;1600;;16;0;0;0;1;0
0;1;1;0;0;0;0;1581908;;35170;1;;1;0;114;;0;;;;2;;0;1;502;502;1116;61;19;1;0;0;0;0
0;1;0;0;0;0;0;;;19915;1;;;0;14;;42;;;;6;;0;1;27;29;1680;;14;0;0;1;0;0
1;1;1;0;0;0;1;5363493;5363493;;3636;;;0;;45;;;;;0;;0;1;11;31;1600;482;15;0;0;0;1;0
1;1;0;0;0;1;0;;;155132;3652;;;0;;0;219;;;;5;219;1;626;451;482;1600;;10;0;0;0;1;0
0;1;0;0;0;0;0;;;;9867;;;0;;24;;;;;0;;0;1;3;11;1440;;16;0;0;0;1;0
0;1;1;0;0;0;0;;;34113;1003;;1;0;;0;17;;;;1;;0;1;36;38;1280;;10;0;0;0;1;0
0;1;1;0;0;0;0;;;0;9026;;0;0;;0;69;;;;1;;0;1;5;;1680;;13;0;0;1;0;0
0;1;1;0;0;0;1;2499505;2499505;;1;;;0;;;;;;;0;;0;1;5;28;1920;1125;20;0;0;0;0;0
0;1;1;0;0;0;0;4526704;;96195;7975;;;0;;7;0;;;;3;;0;1;4;27;1366;666;19;0;0;1;0;0
1;1;1;0;0;0;1;2762137;2762137;;4059;;;0;;11;;;;;0;;0;1;62;;1440;281;19;0;0;0;1;0
0;1;0;0;0;0;0;;;2099;11449;;0;0;;14;25;;;;1;;0;1;3;;1280;;12;0;0;0;1;0
0;1;0;0;0;0;0;;;64056;10086;;;0;;14;61;;;;2;;0;1;34;;1440;;17;0;0;0;1;0
0;1;0;0;0;0;0;;;5868;1;;;0;16;;27;;;;1;;0;1;6;;1280;;11;0;0;1;0;0
0;1;0;0;0;0;0;;;93652;1920;;0;0;;0;17;;;;3;;0;1;3;5;1600;;14;0;0;0;1;0
0;1;0;0;0;0;0;;;21827;337;;1;0;;0;61;;;;2;;0;1;3;;1920;;18;0;0;0;1;0
0;1;0;0;0;0;0;;;;34;;;0;541;0;;;;;0;;0;1;23;23;1440;;18;0;0;0;1;0
0;1;0;0;0;0;0;;;107533;2850;;;0;;37;790;;;;2;;0;1;46;46;1920;;13;0;0;0;1;0
0;1;0;0;0;0;0;;;81130;8917;;;0;;92;14;;;;3;;0;1;2;;1309;;13;0;0;1;0;0
0;1;0;0;0;0;0;;;0;1;;0;0;;;0;;;;2;;0;1;5;;1280;;20;0;0;1;0;0
1;1;1;0;0;0;1;6563603;6563603;;2749;;;0;114;154;;;;;0;;0;1;5;19;1920;1816;10;0;0;0;1;0
0;1;0;0;0;0;0;;;132826;3299;;0;0;;443;0;;;;2;;0;1;2;31;1366;;16;0;0;1;0;0
0;1;0;0;0;0;0;;;0;1;;0;0;;;0;;;;2;;0;1;7;;1280;;16;0;0;1;0;0
0;1;1;0;0;0;0;6659008;;20217;2;;1;0;63;114;83;;;;1;;0;1;107;113;1366;350;12;0;1;0;0;0
1;1;1;1;0;1;0;5629232;;75396;1029;0;;0;;43;16;;45;;3;84;4;292;31;48;1920;988;10;0;0;0;1;0
1;1;1;0;0;0;1;5172429;5172429;0;10886;;0;0;;13;108;;;;1;;0;1;6;25;1024;866;14;0;0;1;0;0
0;1;1;0;0;0;0;7610217;;74351;4336;;0;0;463;437;0;;;;1;;0;1;3;;1920;231;14;0;0;1;0;0
0;1;0;0;0;0;0;;;;1970;;;0;42;84;;;;;0;;0;1;3;16;1920;;20;0;0;0;1;0
0;1;0;0;0;0;0;;;;10731;;;0;;0;;;;;0;;0;1;1;18;1920;;9;0;0;0;1;0
0;1;0;0;0;0;0;;;0;1;;0;0;;;0;;;;2;;0;1;11;;1280;;17;0;0;1;0;0
0;1;1;0;0;0;0;6061183;;79283;876;;;0;;87;113;;;;3;;0;1;3;36;1920;611;18;0;0;0;1;0
0;1;0;0;0;0;0;;;0;1;;0;0;;;0;;;;2;;0;1;4;;1280;;2;0;0;1;0;0
0;1;1;0;0;0;0;689820;;70626;2330;;;0;;0;25;;;;3;;0;1;3;;1138;188;15;0;0;0;1;0
0;1;0;0;0;0;0;;;12762;5069;;0;0;;0;35;;;;1;;0;1;14;;1920;;15;0;0;0;1;0
0;1;0;0;0;0;0;;;0;1;;0;0;;;0;;;;1;;0;1;4;;1280;;15;0;0;1;0;0
1;1;0;0;0;1;0;;;268356;2141;;;0;450;0;116;;;;4;93;5;221;4;30;1600;;19;0;1;0;0;0
0;1;0;1;0;0;0;;;;9615;37087;;0;;64;;;11;;0;;0;1;10;;1600;;8;0;0;0;1;0
0;1;0;0;0;0;0;;;0;1;;0;0;;;0;;;;2;;0;1;5;;1280;;9;0;0;1;0;0
1;1;1;0;0;1;1;7806265;3895528;139981;10199;;;0;;99;0;;;;2;99;3;579;3;62;1467;2195;0;0;0;0;1;0
0;1;0;0;0;0;0;;;0;1;;0;0;;;0;;;;1;;0;1;5;;1280;;12;0;0;1;0;0
1;1;1;0;0;0;1;5521758;2757100;47553;11585;;1;0;;125;34;;;;1;;0;1;3;;1600;828;13;0;0;0;1;0
0;1;0;0;0;0;0;;;87688;4976;;;0;52;0;94;;;;3;;0;1;3;;1600;;11;0;0;0;1;0
0;1;0;0;0;0;0;;;0;1;;0;0;;;0;;;;2;;0;1;4;;1280;;15;0;0;1;0;0
0;1;0;0;0;0;0;;;0;1584;;0;0;;0;161;;;;1;;0;1;83;;1920;;14;0;0;1;0;0
1;1;1;0;0;0;1;2532617;2532617;154506;4054;;;0;;8;86;;;;4;;0;1;2;467;1366;920;22;0;0;0;1;0
0;1;0;0;0;0;0;;;0;1;;0;0;;;0;;;;2;;0;1;6;;1280;;10;0;0;1;0;0
0;1;0;0;0;0;0;;;51179;10270;;1;0;;15;58;;;;1;;0;1;1;;1440;;8;0;0;0;1;0
0;1;0;0;0;0;0;;;0;10424;;0;0;;0;94;;;;1;;0;1;2;;1438;;20;0;0;1;0;0
0;1;0;0;0;0;0;;;157904;4498;;;0;;43;143;;;;4;;0;1;3;6;1680;;9;0;0;0;1;0
0;1;0;0;0;0;0;;;;9931;;;0;;20;;;;;0;;0;1;4;20;1920;;16;0;0;0;1;0
0;1;0;0;0;0;0;;;101515;1447;;1;0;;20;156;;;;1;;0;1;26;105;1600;;20;0;0;0;1;0
0;1;0;0;0;0;0;;;0;1;;0;0;;;0;;;;1;;0;1;6;;1280;;10;0;0;1;0;0
0;1;1;0;0;0;0;;;;5191;;;0;;0;;;;;0;;0;1;4;34;1600;;17;0;0;0;1;0
1;1;0;0;1;1;0;;;196114;2012;;;0;;280;0;1212;;9;2;1212;1;143;3;9;1536;;10;0;0;0;0;0
1;1;1;0;0;0;0;;;100391;10849;;;0;;112;0;;;;2;;0;1;2;52;1366;;9;0;0;1;0;0
0;1;0;0;0;0;0;;;193794;1692;;;0;;6;71;;;;5;;0;1;3;;1366;;12;0;0;1;0;0
0;1;0;0;0;0;0;;;;2692;;;0;180;10;;;;;0;;0;1;3;;1680;;15;0;0;0;1;0
0;1;0;1;0;0;0;;;0;598;37280;0;0;;79;95;;29;;1;;0;1;2;10;1366;;3;0;0;1;0;0
0;1;0;0;0;0;0;;;;1;;;0;;;;;;;0;;0;1;186;206;1600;;10;0;0;0;0;0
0;1;0;0;0;0;0;;;0;1;;0;0;;;0;;;;1;;0;1;11;;1280;;12;0;0;1;0;0
0;1;0;0;0;0;0;;;54515;545;;0;0;;0;130;;;;2;;0;1;11;;1680;;17;0;0;0;1;0
0;1;0;0;0;0;0;;;0;1;;0;0;;;0;;;;2;;0;1;5;;1280;;15;0;0;1;0;0
0;1;0;0;0;0;0;;;14106;9497;;0;0;;0;67;;;;1;;0;1;2;;1600;;18;0;0;0;1;0
1;1;0;0;0;0;0;;;0;1;;0;0;30;;44;;;;1;;0;1;2;;1920;;13;0;1;0;0;0
0;1;0;0;0;0;0;;;26303;2340;;0;0;;21;40;;;;1;;0;1;28;28;1366;;15;0;0;0;1;0
0;1;0;0;0;0;0;;;0;1;;0;0;;;0;;;;2;;0;1;7;;1280;;19;0;0;1;0;0
0;1;0;0;0;0;0;;;0;1;;0;0;;;0;;;;2;;0;1;9;;1280;;13;0;0;1;0;0
0;1;0;0;0;0;0;;;30927;1808;;0;0;;0;108;;;;2;;0;1;1;5;1600;;9;0;0;1;0;0
0;1;0;0;0;0;0;;;130691;269;;0;0;10;133;33;;;;3;;0;1;77;77;1920;;16;0;1;0;0;0
0;1;0;0;0;0;0;;;;8012;;;0;;35;;;;;0;;0;1;4;12;1920;;18;0;0;0;1;0
1;1;1;0;1;0;1;1565372;278670;;1;;;0;;;;0;;33;0;;0;1;7;18;1600;394;13;0;0;0;0;0
0;1;1;0;0;0;0;;;5471;11150;;0;0;;31;0;;;;3;;0;1;9;;1920;;10;0;0;1;0;0
0;1;0;0;0;0;0;;;17736;3831;;0;0;265;0;82;;;;1;;0;1;2;;1368;;0;0;1;0;0;0
1;1;1;0;0;0;1;7671519;6755339;9345;20;;;0;;24;36;;;;1;;0;1;4;6;1366;562;14;0;0;0;1;0
1;1;1;0;0;1;0;8435;;128501;1603;;;0;;0;31;;;;2;89;1;404;4;56;1366;689;12;1;0;0;0;0
0;1;1;0;0;0;0;7260221;;53745;1;;;0;303;;0;;;;1;;0;1;28;28;1280;352;10;0;1;0;0;0
0;1;0;0;0;0;0;;;21230;11171;;1;0;;0;32;;;;1;;0;1;1;51;1366;;21;0;0;0;1;0
0;1;0;0;0;0;0;;;14860;9248;;;0;;0;10;;;;2;;0;1;3;6;2560;;11;0;0;1;0;0
0;1;0;0;0;0;0;;;;1;;;0;;;;;;;0;;0;1;5;10;1280;;14;0;0;0;0;0
0;1;0;0;0;0;0;;;182204;1;;;0;;;0;;;;3;;0;1;4;10;1536;;15;0;0;1;0;0
0;1;1;0;0;0;0;;;157981;1827;;;0;;0;104;;;;2;;0;1;3;41;1093;;13;0;0;1;0;0
0;1;1;0;0;0;0;;;19172;7602;;;0;;0;464;;;;2;;0;1;2;12;1600;;15;0;0;1;0;0
1;1;0;0;0;0;0;;;394546;10689;;;0;1076;0;40;;;;5;;0;1;293;293;1920;;14;0;0;1;0;0
0;1;0;0;0;0;0;;;4580;7939;;0;0;;17;29;;;;2;;0;1;6;;1280;;14;0;0;0;1;0
0;1;1;0;0;0;0;5120510;;75137;608;;0;0;;92;174;;;;2;;0;1;4;20;1600;677;16;0;0;0;1;0
0;1;1;0;0;0;0;1290359;;52738;9637;;;0;;0;56;;;;2;;0;1;1;;1920;48;14;0;0;0;1;0
0;1;0;0;0;0;0;;;26025;2223;;;0;;0;46;;;;2;;0;1;4;;1366;;9;0;0;0;1;0
0;1;0;0;0;0;0;;;0;1;;0;0;;;0;;;;2;;0;1;6;;1280;;5;0;0;1;0;0
0;1;0;0;0;0;0;;;;6348;;;0;;24;;;;;0;;0;1;1;;1536;;10;0;0;0;1;0
0;1;0;0;0;0;0;;;79081;2919;;;0;;2738;0;;;;2;;0;1;27;75;1440;;0;0;0;1;0;0
1;1;1;1;1;1;0;;;40269;1737;0;6;0;;0;22;72;135;141;1;72;6;604;2;141;1920;;19;0;0;0;0;0
0;1;0;0;0;0;0;;;130436;4627;;2;0;;75;279;;;;3;;0;1;19;31;1366;;20;0;0;0;1;0
0;1;0;0;0;0;0;;;229866;8043;;;0;;35;104;;;;1;;0;1;6;6;1366;;19;0;0;1;0;0
0;1;0;0;0;0;0;;;0;1;;0;0;;;0;;;;2;;0;1;4;;1280;;12;0;0;1;0;0
0;1;0;0;0;0;0;;;46107;11117;;0;0;;0;33;;;;1;;0;1;67;67;1366;;20;0;0;0;1;0
